"Type.1","Type.2","sample.ID","n","avg.dp17O","avg.dp18O","avg.D17O","sd.dp17O","sd.dp18O","sd.D17O"
"Carbonate","Atacama","OQ15.3_A","2","13.6979175936915","26.3121179007445","-194.880657901502","1.21279663847292","2.21392165549293","43.8460043726594"
"Carbonate","Joonas' Samples","BDM2004-6(TrOx31)","1","14.3037067328685","27.5586686976889","-247.270339511269",NA,NA,NA
"Carbonate","Joonas' Samples","WUL-JW1(TrOx32)","2","16.0952389352367","31.0974063449207","-324.191614881463","0.0254697512501288","0.0414931860455586","3.56134901813599"
"Carbonate","Joonas' Samples","KM01(TrOx33)","2","14.3659194731243","27.7132284025025","-266.665123397058","0.0326858997866869","0.0749760707167011","6.90146555167888"
"Carbonate","Joonas' Samples","KM01(TrOx26)","2","11.8860567430256","22.9313904630165","-221.717421447188","0.165474134744411","0.324601593976576","5.9155068752494"
"Carbonate","Joonas' Samples","JW03270818(TrOx7)","2","12.0813318482942","23.2884277182648","-214.957986949586","0.477448847926241","0.897238754569336","3.70678551365215"
"Carbonate","Joonas' Samples","20180905JW1(TrOx34)","1","11.5772197334367","22.2240071920653","-157.056063973763",NA,NA,NA
"Water","Crowdsource","IPL-18W-292","1","-10.5284539206636","-19.9867665874012","24.5588374841663",NA,NA,NA
"Water","Crowdsource","IPL-18W-197","2","-9.54930791091095","-18.1326852846528","24.7499193857434","0.115495443289533","0.217617084762201","0.593622535109461"
"Water","Crowdsource","IPL-18W-196","2","-9.20717355611733","-17.4969402046111","31.21087191737","0.0551403875908","0.120570918424918","8.5210573375696"
"Water","Crowdsource","IPL-18W-228","2","-8.1875298837734","-15.535439078569","15.181949711021","0.19522305511837","0.371392410679084","0.872137720193571"
"Water","Crowdsource","IPL-18W-389","1","-1.30298948972111","-2.49415046653758","13.9219566107294",NA,NA,NA
"Water","Crowdsource","IPL-18W-386","2","-0.0244322107953153","-0.0461329992943919","-0.0739871678764503","0.034412494587325","0.0302972374256775","18.4155532265673"
"Water","Crowdsource","IPL-18W-713","2","-0.272594005862161","-0.520615062199232","2.2907469790342","0.11360739077601","0.232698742841354","9.2575454442246"
"Water","Crowdsource","IPL-18W-371","2","-0.313034134027517","-0.568685814361034","-12.7680240448902","0.0251158380257242","0.0502699247582123","1.4266822466115"
"Water","Soil Waters","SK20","2","-0.279642375243967","-0.503651872940801","-13.7141863312234","0.0225493422696656","0.0543393663394576","6.14184315756799"
"Water","Soil Waters","SK40","2","-1.6803964912238","-3.17639342841241","-3.26076102204698","0.058575432710923","0.123342562743562","6.54944041767518"
"Water","Crowdsource","IPL-18W-368","2","-4.53606838479365","-8.64556942285835","28.7922704755563","0.00731686781180836","0.016375768090464","1.32953773995398"
"Water","Crowdsource","IPL-18W-362","2","-6.06077815456178","-11.5234068389655","23.5806564120335","0.115977419344405","0.225480977298374","3.07653666911848"
"Water","Crowdsource","IPL-18W-514","2","-7.03066891189814","-13.3680908351323","27.6830490517348","0.0293775527426096","0.0628649406388919","3.81513591473124"
"Water","Crowdsource","IPL-18W-534","2","-5.76340391374126","-10.9795362224056","33.7912116889196","0.00164156085656152","0.0140953638108586","5.80079123557631"
"Water","Crowdsource","IPL-18W-520","2","-4.51626111960744","-8.62100343825565","35.6286957915431","0.00763391802741874","0.00427687445953435","5.37572831279258"
"Water","Crowdsource","IPL-18W-516","2","-4.39571681731723","-8.38379881817878","30.9289586811636","0.0523961217372066","0.0895516918426276","5.11282844429774"
"Water","Crowdsource","IPL-19W-777","2","-4.1479550601889","-7.89922644585861","22.8365032244531","0.0091563505266424","0.0182269592309913","0.467483947324205"
"Water","Soil Waters","SK80","1","-1.61356312921781","-3.09826234453553","22.319388696955",NA,NA,NA
"Water","Soil Waters","SK100","2","-0.59733921934604","-1.11777267012793","-7.1552495184945","0.0165502846457055","0.037412785399","3.20366604496722"
"Water","Soil Waters","SK120","2","-1.50898117824419","-2.87152540066348","7.18423330613504","0.0167304822632567","0.0215511259462162","5.351487763652"
"Water","Crowdsource","IPL-19W-776","2","-2.1255503070632","-4.05118135493622","13.473448343122","0.0336470179666307","0.054461326362228","4.89143764737792"
"Water","Crowdsource","IPL-18W-050","1","-8.74222328672548","-16.5819672576907","13.0554253351907",NA,NA,NA
"Water","Crowdsource","IPL-18W-049","2","-9.51310868387852","-18.0559634680968","20.4400272766306","0.0748481243229617","0.140132997562228","0.85790161009658"
"Water","Crowdsource","IPL-18W-052","2","-10.2466923745947","-19.4751921853141","36.2090992510477","0.02958452932575","0.0634375651684162","3.9105050831875"
"Water","Crowdsource","IPL-18W-770","2","-5.21284133352756","-9.93951448086881","35.2223123711632","0.295448944325977","0.556725337928465","1.49796589975483"
"Water","Crowdsource","IPL-18W-771","2","-5.03625533683062","-9.61897590194615","42.5639393969499","0.0162079800225339","0.0304120753952536","0.150404213842412"
"Water","Crowdsource","IPL-18W-716","2","-9.0317894236705","-17.1710375272579","34.5183907216411","0.0557735062025033","0.119471708338718","7.30755580034014"
"Water","Crowdsource","IPL-19W-815","2","-8.73688863411983","-16.6107745869208","33.6003477743256","0.0364815255664183","0.0711556779219693","1.08867237637374"
"Water","Crowdsource","IPL-18W-248","2","-9.4274294770466","-17.9361073665868","42.8352125112062","0.109265793193931","0.204915167874089","1.07058455643142"
"Water","Sarah's Waters","T6(21-02-17)","2","-7.17298347004261","-13.645417761262","31.7971079037513","0.133774854144171","0.26193585882312","4.52727931446806"
"Water","Crowdsource","IPL-18W-336","2","-7.68413524096447","-14.6363998670118","43.8838888177177","0.0380872173143177","0.0619818203550608","5.3608161668338"
"Water","Crowdsource","IPL-19W-816","2","-7.47889803716252","-14.2373018394909","38.3973340886752","0.0332391253222961","0.0675119418514047","2.40717997522477"
"Water","Crowdsource","IPL-18W-282","2","-4.20847005896096","-8.00632791754703","18.8710815038773","0.142429505882705","0.277062289753405","3.85938310708852"
"Water","Crowdsource","IPL-18W-171","4","-2.56052501840765","-4.87841007433829","15.2755008429715","0.157117220812348","0.296710331082275","4.18822006777904"
"Water","Crowdsource","IPL-18W-166","4","-3.17042998041008","-6.0410787346768","19.2595914992673","0.199624246140672","0.381791424222559","7.79066607679613"
"Water","Natalie's Waters","BR-S19-NP-056","4","-5.15613843497936","-9.75895573476729","-3.40980702222948","0.151800968668701","0.281873000317073","3.91795050659787"
"Water","Natalie's Waters","BR-S19-NP-060","2","-5.11260741922668","-9.67904496902221","-2.07167558294508","0.0450334688317238","0.0914381417159506","3.24586999430163"
"Water","Natalie's Waters","BR-S19-NP-001","4","-9.72018684974126","-18.4450912724456","18.8213421100016","0.12299206482213","0.232752072005911","5.34125145469428"
"Water","Natalie's Waters","BR-S19-NP-017","2","-8.64515288127085","-16.3925044705304","10.0894791691939","0.165742032908387","0.322082069334753","4.31729970036805"
"Water","Natalie's Waters","BR-S19-NP-035","2","-9.01402970605103","-17.103699326734","16.7235384645093","0.0259050128635194","0.0549838509308453","3.12646042794619"
"Water","Ty's Waters","COB-PR-25JUL11","3","-4.60056646290161","-8.74400812874958","16.2698290781673","0.514060274440376","0.959309377886838","7.74859159070852"
"Water","Natalie's Waters","BR-S19-NP-045","2","-8.59130501593563","-16.2963393644789","13.1621685092087","0.0616699754469405","0.130528709158427","7.24918298873374"
"Water","Natalie's Waters","BR-S19-NP-050","2","-8.68048613908931","-16.4690450580254","15.1696515480895","0.00889672203889546","0.00656993060652589","5.42779867865297"
"Water","Natalie's Waters","BR-S19-NP-063","2","-8.79478714578467","-16.6881673181622","16.5651982049741","0.10464252497855","0.189556975486193","4.55644192180651"
"Water","Natalie's Waters","BR-S19-NP-066","2","-8.89908981576863","-16.9003810485395","24.3113778601875","0.00605654895193251","0.0138717478461887","1.2677339108436"
"Water","Natalie's Waters","BR-S19-NP-069","1","-8.2197872884163","-15.5452567365035","-11.8917315424625",NA,NA,NA
"Water","Natalie's Waters","BR-S19-NP-014","2","-9.5763680840821","-18.1628232592049","13.6025967780809","0.0695021874543224","0.137340998850186","3.01385993858192"
"Water","Natalie's Waters","BR-S19-NP-038","2","-8.57981760240273","-16.2750980980881","13.4341933877931","0.00145501601132731","0.00572006081657686","4.47520812248406"
"Water","Natalie's Waters","BR-S19-NP-006","2","-9.67060339190626","-18.329406282331","7.32312516454579","0.259003820339808","0.498500217601302","4.20429455366701"
"Water","Natalie's Waters","BR-S19-NP-007","2","-9.65965268490633","-18.3177251759183","12.1062079785465","0.0793471591832652","0.144185639492125","3.21714153142835"
"Water","Natalie's Waters","BR-S19-NP-011","2","-9.60755641354891","-18.216490240539","10.7504334556881","0.0440491637822417","0.0822130595293545","0.640668350771529"
"Water","Natalie's Waters","BR-S19-NP-012","2","-9.55482000901717","-18.1126569579925","8.6628648029068","0.0275427617972195","0.100169011013294","25.3464760177894"
"WaterStd","USGS46","USGS46","34","-15.9941462176739","-30.3232034703913","16.5052146926796","0.359649597591232","0.687020092469457","9.65260668484958"
"Water","Natalie's Waters","BR-S19-NP-019","1","-8.21349704831808","-15.5828433787457","14.2442556596656",NA,NA,NA
"Water","Natalie's Waters","BR-S19-NP-022","1","-8.14776668332363","-15.4669307338098","18.7727441279417",NA,NA,NA
"Water","Natalie's Waters","BR-S19-NP-031","1","-8.28404162309364","-15.7256856953188","19.1204240346696",NA,NA,NA
"Water","Natalie's Waters","BR-S19-NP-034","1","-8.69616077858587","-16.4992848752118","15.4616355259858",NA,NA,NA
"Water","Natalie's Waters","BR-S19-NP-044","2","-8.50549755823383","-16.1588130634508","26.3557392681859","0.0512302158086961","0.0972840040170003","0.13573831225793"
"Water","Natalie's Waters","BR-S19-NP-047","1","-8.52884291546006","-16.1708757176655","9.37946346732588",NA,NA,NA
"Water","Natalie's Waters","BR-S19-NP-049","1","-8.72003376612821","-16.5470019714829","16.7832748147774",NA,NA,NA
"Water","Natalie's Waters","BR-S19-NP-051","1","-8.68565544552605","-16.476163371403","13.7588145747376",NA,NA,NA
"Water","Natalie's Waters","BR-S19-NP-058","2","-8.14557347496665","-15.4441265994971","8.92536956785415","0.194363684639057","0.384779897309696","8.80010114048844"
"Water","Natalie's Waters","BR-S19-NP-027","1","-8.61793443402895","-16.3502498075743","14.9974643702908",NA,NA,NA
"Water","Natalie's Waters","BR-S19-NP-028","2","-8.2623360360899","-15.6790014286787","16.1767182524706","0.0223997725897801","0.0391464558429216","1.73044390470983"
"Water","Natalie's Waters","BR-S19-NP-057","2","-7.71374991090387","-14.642343289665","17.4073460392572","0.0523760248812543","0.0948384641561766","2.30131580678279"
"Water","Ty's Waters","COB-RG-6JAN12","3","-4.50897653680875","-8.58541535323159","24.1227696975269","0.166768306554481","0.309283138482512","5.82014869108275"
"Water","Ty's Waters","COB-RG-16SEPT12","4","-2.35938126461916","-4.45842053174472","-5.33522385794671","0.0985471839029601","0.183114506797468","6.14103445244218"
"Carbonate","Vincent's Samples","EF17-1","1","12.8453640881092","24.4937678495458","-87.345336450953",NA,NA,NA
"Carbonate","Vincent's Samples","DF2","2","13.4894728862961","25.6718065889048","-65.2409926456058","0.284669998356437","0.537977925902809","0.617653479748659"
"Carbonate","Vincent's Samples","SH3-1","2","13.2807429359678","25.2932059557138","-74.0698086491097","0.10203381604343","0.102799867545284","47.7554859794714"
"Carbonate","Vincent's Samples","SH5-3","2","14.1711514331334","27.0040999313171","-87.0133306019516","0.107036157055015","0.246190985512941","22.9526832958001"
"Water","Crowdsource","IPL-18W-174","2","-3.34056311653839","-6.39650722385392","36.7926976564863","0.0334926640240168","0.0502644921483834","6.95301216966767"
"Water","Crowdsource","IPL-18W-661","2","-3.20836409585806","-6.13761040249523","32.2941966594177","0.0191909110146689","0.0430930945133106","3.56224288835773"
"Water","Crowdsource","IPL-18W-688","2","-3.36229970755018","-6.41704230813681","25.8986311460577","0.0556932542261614","0.0900906288390886","8.12540219912568"
"Water","Crowdsource","IPL-18W-172","1","-3.28606048640819","-6.23393482813578","5.45710284750278",NA,NA,NA
"Water","Crowdsource","IPL-18W-681","1","-3.52991757037228","-6.75105985051011","34.6420306970594",NA,NA,NA
"Water","Crowdsource","IPL-18W-179","1","-3.69568778626547","-7.0488027228287","26.0800513880839",NA,NA,NA
"Water","Crowdsource","IPL-18W-752","1","-4.09025308851073","-7.81408178076614","35.5820917337972",NA,NA,NA
"Water","Crowdsource","IPL-18W-744","1","-4.10200780257969","-7.82490972421516","29.5445318059162",NA,NA,NA
"Water","Crowdsource","IPL-18W-305","1","-4.64187696172704","-8.85079547712752","31.3430501962904",NA,NA,NA
"Water","Crowdsource","IPL-18W-639","1","-4.51632268847208","-8.60691344641562","28.127611235365",NA,NA,NA
"Water","Crowdsource","IPL-18W-705","2","-4.93487236820748","-9.40840997384413","32.7680979822187","0.00664652788886927","0.0115061412162772","0.571285326679294"
"Water","Crowdsource","IPL-18W-757","1","-5.28012702588188","-10.0706156834316","37.1580549700079",NA,NA,NA
"Water","Crowdsource","IPL-18W-067","1","-5.45981515524172","-10.3847608570951","23.3385773044761",NA,NA,NA
"Water","Crowdsource","IPL-18W-605","1","-5.57340543161614","-10.6140465335179","30.8111380812894",NA,NA,NA
"Water","Crowdsource","IPL-18W-015","1","-5.85241652286025","-11.1262784791483","22.258514130038",NA,NA,NA
"Water","Crowdsource","IPL-18W-428","1","-5.82929852512241","-11.0750725779428","18.3397960313618",NA,NA,NA
"Water","Crowdsource","IPL-18W-189","1","-6.35239360656193","-12.1039483125539","38.4911024665362",NA,NA,NA
"Water","Crowdsource","IPL-18W-429","2","-6.37149008056959","-12.0953165468057","14.8370561438242","0.0791055305608971","0.132980236663991","8.89196560227638"
"Water","Crowdsource","IPL-18W-249","1","-6.51203803183466","-12.3876174918467","28.6240038603802",NA,NA,NA
"Water","Crowdsource","IPL-18W-808","1","-6.62342664393825","-12.6047362600446","31.8741013652915",NA,NA,NA
"Water","Crowdsource","IPL-18W-495","2","-8.12417589901446","-15.4413710002341","28.8679891091683","0.35735203136039","0.699945012969798","12.2189354876761"
"Water","Crowdsource","IPL-18W-314","2","-8.24276427992308","-15.6646193225572","28.1547223871072","0.0608798814932144","0.120149232244227","2.55891313170661"
"Water","Crowdsource","IPL-18W-258","2","-8.27344783841126","-15.7311512828586","32.6000389380727","0.123782263857166","0.219753541770526","7.75239380234123"
"Water","Crowdsource","IPL-18W-804","2","-8.44668784227008","-16.0812180520055","44.1952891888384","0.101346650627501","0.176653930444199","8.07337535296593"
"Water","Crowdsource","IPL-18W-226","2","-8.53126769082908","-16.2105658107627","27.9110572536423","0.0166377000321621","0.0443413806221565","6.77454893633813"
"Water","Crowdsource","IPL-18W-672","2","-8.81094758984621","-16.7503804965755","33.2533123456535","0.0192748663483467","0.0262771166154295","5.40054877539902"
"Water","Crowdsource","IPL-18W-257","2","-8.88410297184705","-16.8849556432244","31.153607775412","0.0590780899674111","0.11119683489092","0.366161145012542"
"Water","Crowdsource","R200","2","-8.50019668886535","-16.1420324750853","22.7964579796671","0.372144747607812","0.717450615975654","6.66917762730277"
"Water","Crowdsource","R193","3","-6.67379150622873","-12.6864504550002","24.6543340113368","0.0372669345442558","0.0852967037091852","7.87403166686851"
"Water","Crowdsource","IPL-18W-245","2","-6.48777615829195","-12.339287789878","27.3677947636242","0.105845753720151","0.197137332586582","1.75724211444083"
"Water","Ty's Waters","COB-PR-4MAR12","3","-4.27576561865082","-8.11242033326266","7.59231731186106","0.198374885251043","0.399535191627131","13.3726626624687"
"Water","Ty's Waters","COB-PR-25SEPT11","3","-3.81852069116478","-7.26031257927839","14.9243506942127","0.0457291399435247","0.0801408495557761","3.67871748275452"
"Water","Crowdsource","R197","2","-4.87432268194382","-9.22230849272829","-4.94379778327936","0.00268706131740349","0.00364937979399726","0.760188786171354"
"Water","Ty's Waters","COB-RG-5AUG12","4","-2.15557269005493","-4.09429803645765","6.21667319471269","0.452279959791402","0.848358075935075","7.6494763838733"
"Water","Ty's Waters","COB-RG-29JAN12","4","-4.10196633103831","-7.79375265397979","13.1350702630141","0.520566146460451","0.966504968100548","15.0377622962236"
"Water","Crowdsource","IPL-18W-640","1","-4.27700001252414","-8.15562356573753","29.1692301852766",NA,NA,NA
"Water","Crowdsource","IPL-18W-312","2","-4.04586502879065","-7.6823002355639","10.3894955870802","0.0110017194104843","0.0379438691631733","9.0326435076746"
"Water","Crowdsource","IPL-19W-790","2","1.83644689050104","3.4541877532522","12.6357567838805","0.0513528737191112","0.0911376761894163","3.23218069110017"
"Water","Ty's Waters","COB-RG-19NOV06","4","-2.42911885447472","-4.60208751504739","0.783353470300725","0.59748353186744","1.1130113275315","10.6153685323725"
"Water","Ty's Waters","COB-RG-6MAR11","4","-4.93375448231205","-9.42398979083617","42.1121272494385","0.601485470830217","1.13042861878247","6.30331922019172"
"Water","Crowdsource","IPL-18W-513","2","-2.35096075438316","-4.49141858081151","20.5082562853125","0.0113490149322269","0.0289881364413083","3.95672110877916"
"Water","Crowdsource","R196","2","-1.98579758612984","-3.74848234268222","-6.59890919363237","0.0585984485268762","0.109120951490754","0.982586139761876"
"Water","Ty's Waters","COB-RG-20AUG06","4","-2.53451167111055","-4.80986912965385","5.09922934668338","0.57448548008945","1.0808274974735","5.65933661115186"
"Water","Ty's Waters","COB-RG-13JUL06","4","-0.726419424535675","-1.38913135925062","7.04193314865107","0.464766661396296","0.857599386887742","13.6439246335298"
